customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD,active
773,Paxon O'Shiel,Genderfluid,55,0398 Jayden TrailApt. 929,4177,Thomasborough,New South Wales,Australia,228.0,10857.0,2021-01-06,2021-01-17,11.0,264.00000000000006,1.0,2021.0,1,Wed,Yes
774,Ellynn Korba,Genderqueer,34,2096 Wilson MewsApt. 714,8590,West Jonathanshire,Tasmania,Australia,3.0,46763.0,2021-10-08,2021-11-03,26.0,624.0,10.0,2021.0,40,Fri,Yes
775,Edee Wildt,Bigender,56,868 Jonathan TrackApt. 142,8274,East Charlesfurt,Northern Territory,Australia,276.0,48376.0,2021-06-20,2021-06-24,4.0,96.0,6.0,2021.0,24,Sun,Yes
776,Felice Dumbleton,Genderfluid,24,3744 Max PlaceApt. 109,8348,Harveyville,Australian Capital Territory,Australia,124.0,43888.0,2021-07-06,2021-07-15,9.0,216.0,7.0,2021.0,27,Tue,Yes
777,Danna Burleigh,Female,50,7709 Ellie GroveSuite 872,2616,South Callum,New South Wales,Australia,,,,,,,,,,,No
778,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,643.0,50321.0,2021-05-18,2021-05-24,6.0,144.00000000000003,5.0,2021.0,20,Tue,Yes
779,Aimil Rapa,Agender,20,63 Willow Estate DrSuite 657,4604,Clarkeburgh,South Australia,Australia,,,,,,,,,,,No
780,Cinda Alleyne,Genderfluid,55,60 Claudia LaneSuite 183,1702,Caitlinview,Victoria,Australia,912.0,48097.0,2021-08-23,2021-09-09,17.0,408.0,8.0,2021.0,34,Mon,Yes
781,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia,758.0,24144.0,2021-03-27,2021-04-21,25.0,600.0,3.0,2021.0,12,Sat,Yes
782,Ansell Fudge,Agender,39,67 Ivy MewsApt. 446,2423,Schroedermouth,Queensland,Australia,,,,,,,,,,,No
783,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,491.0,10074.0,2021-02-24,2021-03-18,22.0,528.0000000000001,2.0,2021.0,8,Wed,Yes
784,Susy De Meyer,Male,76,01 Monahan CircuitApt. 686,8631,Lake Kiara,Victoria,Australia,,,,,,,,,,,No
785,Jillana Blankau,Genderfluid,54,82 Beahan BoulevardSuite 281,2683,Port Adamburgh,Northern Territory,Australia,11.0,36624.0,2021-06-15,2021-06-30,15.0,360.0,6.0,2021.0,24,Tue,Yes
786,Lorine McLugish,Agender,23,145 Abigail SummitApt. 514,4731,Graceville,New South Wales,Australia,924.0,43116.0,2021-04-04,2021-04-18,14.0,336.0,4.0,2021.0,13,Sun,Yes
787,Sharl Izzett,Female,31,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,660.0,48757.0,2021-08-16,2021-08-25,9.0,216.0,8.0,2021.0,33,Mon,Yes
788,Gwenette Kahen,Male,71,953 Durgan GroveApt. 655,6876,Phoebeberg,Queensland,Australia,700.0,55928.0,2021-07-01,2021-07-26,25.0,600.0,7.0,2021.0,26,Thu,Yes
789,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,20.0,45129.0,2021-01-13,2021-01-20,7.0,168.0,1.0,2021.0,2,Wed,Yes
790,Drake Ivanilov,Genderqueer,67,107 Wilkinson ParkwaySuite 249,6313,Nathanfort,Australian Capital Territory,Australia,41.0,53386.0,2021-01-03,2021-01-09,6.0,144.00000000000003,1.0,2021.0,0,Sun,Yes
791,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia,47.0,35453.0,2021-04-21,2021-04-23,2.0,48.0,4.0,2021.0,16,Wed,Yes
792,Thomasa Antunez,Bigender,56,76 Kiara RidgeSuite 741,4363,New Marcusmouth,Western Australia,Australia,,,,,,,,,,,No
793,Tressa Cunnane,Agender,70,7120 Piper Station StSuite 874,7795,Lake Rose,Western Australia,Australia,636.0,23528.0,2021-04-02,2021-04-07,5.0,120.0,4.0,2021.0,13,Fri,Yes
794,Elizabet Pippin,Non-binary,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,111.0,34096.0,2021-03-30,2021-04-14,15.0,360.0,3.0,2021.0,13,Tue,Yes
795,Berri O' Clovan,Agender,49,487 Summer MewsApt. 874,1712,East Hayden,Australian Capital Territory,Australia,71.0,20283.0,2021-02-14,2021-02-16,2.0,48.0,2.0,2021.0,6,Sun,Yes
796,Perry McAless,Polygender,26,082 Donnelly BoulevardSuite 569,7192,New Leah,Queensland,Australia,358.0,41343.0,2021-04-07,2021-04-12,5.0,120.0,4.0,2021.0,14,Wed,Yes
797,Rachelle Jelf,Female,32,6472 Georgia CircuitApt. 986,6714,Marcusshire,Queensland,Australia,517.0,37440.0,2021-06-23,2021-06-30,7.0,168.0,6.0,2021.0,25,Wed,Yes
798,Adrianna Slack,Agender,56,27 Aiden KnollApt. 875,6531,Port Sam,Australian Capital Territory,Australia,,,,,,,,,,,No
799,Gibbie Beardall,Polygender,67,401 Langworth CircuitSuite 015,8786,South Levi,New South Wales,Australia,287.0,10368.0,2021-09-09,2021-10-03,24.0,576.0000000000001,9.0,2021.0,36,Thu,Yes
800,Katusha Ceney,Bigender,49,3570 Sarah AvenueApt. 092,4505,Daughertyport,Queensland,Australia,6.0,16197.0,2021-09-09,2021-10-05,26.0,624.0,9.0,2021.0,36,Thu,Yes
801,Morgana Weymouth,Female,64,843 Goodwin MewsApt. 699,3128,Blakeborough,Australian Capital Territory,Australia,820.0,33182.0,2021-09-25,2021-10-03,8.0,192.0,9.0,2021.0,38,Sat,Yes
802,Amaleta Beange,Female,72,26 Martin RoadSuite 393,749,Imogenmouth,Northern Territory,Australia,70.0,11279.0,2021-05-15,2021-05-26,11.0,264.00000000000006,5.0,2021.0,19,Sat,Yes
803,Gertrude Harriott,Bigender,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,91.0,16601.0,2021-09-02,2021-09-15,13.0,312.0,9.0,2021.0,35,Thu,Yes
804,Catlin Schurcke,Non-binary,58,081 Spencer CrestApt. 246,8746,New Isabellamouth,New South Wales,Australia,,,,,,,,,,,No
805,Kilian Chinn,Non-binary,59,3792 Beatty MewsSuite 077,9609,Port Holly,Australian Capital Territory,Australia,,,,,,,,,,,No
806,Lonna Domange,Male,79,865 Ivy TrailSuite 324,1265,New Joshuaview,Tasmania,Australia,,,,,,,,,,,No
807,Dena Banbrick,Polygender,26,80 Adam HillSuite 633,953,Tylershire,Queensland,Australia,101.0,25174.0,2021-01-31,2021-02-27,27.0,648.0,1.0,2021.0,4,Sun,Yes
808,Marvin Van Hault,Bigender,35,4277 Ryan IslandSuite 792,4197,Robertstown,Western Australia,Australia,623.0,36530.0,2021-10-20,2021-10-30,10.0,240.0,10.0,2021.0,42,Wed,Yes
809,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,38.0,46219.0,2021-02-03,2021-02-19,16.0,384.0,2.0,2021.0,5,Wed,Yes
810,Charles Duffitt,Non-binary,21,93 Anna TerraceSuite 700,2355,South Maxland,Australian Capital Territory,Australia,470.0,18707.0,2021-09-11,2021-10-04,23.0,552.0000000000001,9.0,2021.0,36,Sat,Yes
811,Matti Anespie,Polygender,72,244 Amber RunApt. 584,1781,Stantonborough,Tasmania,Australia,,,,,,,,,,,No
812,Else Bicheno,Male,28,958 Connor MewsSuite 524,3736,Lucyport,Western Australia,Australia,262.0,55461.0,2021-05-22,2021-05-24,2.0,48.0,5.0,2021.0,20,Sat,Yes
813,Saul Franklyn,Male,62,82 Kirlin StreetSuite 641,372,Tillmanview,New South Wales,Australia,848.0,18195.0,2021-09-24,2021-10-14,20.0,480.0,9.0,2021.0,38,Fri,Yes
814,Delilah Westmerland,Non-binary,46,750 Anderson ManorSuite 463,7741,Georgiachester,Northern Territory,Australia,,,,,,,,,,,No
815,Moises Gauler,Female,34,063 Joseph CrestSuite 060,8626,Port Jonathanchester,South Australia,Australia,,,,,,,,,,,No
816,Edithe Yitshak,Genderfluid,23,74 Justin SummitSuite 427,7131,Kaifort,Victoria,Australia,490.0,11291.0,2021-09-15,2021-09-29,14.0,336.0,9.0,2021.0,37,Wed,Yes
817,Joella Tiddeman,Polygender,45,887 Goldner PlazaSuite 053,2166,Johnsonstad,Tasmania,Australia,100.0,57063.0,2021-03-30,2021-04-16,17.0,408.0,3.0,2021.0,13,Tue,Yes
818,Nathaniel McCandless,Polygender,59,5085 Bergstrom MewsApt. 347,3302,West Eviebury,Western Australia,Australia,147.0,20690.0,2021-09-28,2021-10-16,18.0,432.0,9.0,2021.0,39,Tue,Yes
819,Pauly Matz,Genderfluid,56,0486 Connelly MeadowApt. 273,246,West Heidiberg,Queensland,Australia,,,,,,,,,,,No
820,Normy Anlay,Male,26,10 Imogen PassSuite 135,8014,Alexanderland,Queensland,Australia,329.0,58708.0,2021-04-30,2021-05-24,24.0,576.0000000000001,4.0,2021.0,17,Fri,Yes
821,Errol Berkley,Agender,74,063 Huel StreetApt. 758,4607,Haleybury,Australian Capital Territory,Australia,698.0,40922.0,2021-05-19,2021-06-13,25.0,600.0,5.0,2021.0,20,Wed,Yes
822,Zena McKeown,Agender,59,41 Jenkins KnollSuite 438,2588,Lake Andrewport,South Australia,Australia,,,,,,,,,,,No
823,Lennie Carabine,Genderqueer,41,02 Adams ManorSuite 241,4450,South Jaydenfort,Queensland,Australia,,,,,,,,,,,No
824,Andonis Renfree,Genderfluid,45,66 Dietrich HillSuite 573,2025,Avamouth,Tasmania,Australia,,,,,,,,,,,No
825,Judith Plimmer,Male,46,271 Ava MewsApt. 686,9750,Thomaschester,Tasmania,Australia,798.0,54551.0,2021-03-17,2021-04-01,15.0,360.0,3.0,2021.0,11,Wed,Yes
826,Bridgette Ashman,Genderqueer,55,868 Andrew SquareApt. 603,3216,Cooperton,Western Australia,Australia,,,,,,,,,,,No
827,Eryn Harcus,Agender,37,2813 Hall ParkwaySuite 251,9243,Lake Alicefurt,Tasmania,Australia,978.0,24589.0,2021-04-24,2021-05-18,24.0,576.0000000000001,4.0,2021.0,16,Sat,Yes
828,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,143.0,37187.0,2021-02-08,2021-02-11,3.0,72.00000000000001,2.0,2021.0,6,Mon,Yes
829,Marget Kells,Non-binary,39,4399 Stephanie JunctionSuite 829,6924,Baumbachtown,Victoria,Australia,237.0,20267.0,2021-03-16,2021-04-06,21.0,504.0,3.0,2021.0,11,Tue,Yes
830,Gertrudis Pergens,Male,46,653 Jones AvenueApt. 945,6477,New Ruby,South Australia,Australia,697.0,12310.0,2021-07-20,2021-07-28,8.0,192.0,7.0,2021.0,29,Tue,Yes
831,Bancroft Mollatt,Male,30,606 Luca ManorSuite 748,8558,Lake Dylanside,South Australia,Australia,,,,,,,,,,,No
832,Shay Beentjes,Genderqueer,37,98 Morgan RidgeApt. 342,4181,East Hamish,Australian Capital Territory,Australia,,,,,,,,,,,No
833,Hilliard Papes,Genderqueer,27,2376 Adams SquareSuite 443,8559,Jaspermouth,Western Australia,Australia,186.0,24061.0,2021-09-26,2021-10-14,18.0,432.0,9.0,2021.0,38,Sun,Yes
834,Glenn Keri,Non-binary,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,155.0,11166.0,2021-06-30,2021-07-18,18.0,432.0,6.0,2021.0,26,Wed,Yes
835,Randell Shorte,Polygender,25,69 Morissette AvenueSuite 269,6147,North Lachlanfurt,South Australia,Australia,407.0,42595.0,2021-01-09,2021-01-20,11.0,264.00000000000006,1.0,2021.0,1,Sat,Yes
836,Nixie Fraczak,Genderqueer,29,164 David View RdApt. 020,3342,Ryanberg,Queensland,Australia,663.0,14469.0,2021-04-09,2021-04-10,1.0,24.0,4.0,2021.0,14,Fri,Yes
837,Zerk Sandercroft,Genderqueer,53,374 Amelia ParkwaySuite 088,8542,New Marcusmouth,Northern Territory,Australia,,,,,,,,,,,No
838,Russell Hinkens,Genderqueer,44,7347 Windler MallSuite 441,5552,South Stephaniebury,New South Wales,Australia,,,,,,,,,,,No
839,Gaylene Lazare,Female,20,18 Patrick RidgeApt. 675,9673,Georgeshire,Northern Territory,Australia,,,,,,,,,,,No
840,Ellene Dedam,Agender,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,392.0,32036.0,2021-01-12,2021-01-25,13.0,312.0,1.0,2021.0,2,Tue,Yes
841,Rorie Hof,Polygender,23,865 Patel RoadSuite 457,9273,Kulasmouth,Western Australia,Australia,340.0,56172.0,2021-07-17,2021-08-13,27.0,648.0,7.0,2021.0,28,Sat,Yes
842,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,192.0,30614.0,2021-02-06,2021-02-19,13.0,312.0,2.0,2021.0,5,Sat,Yes
843,Sheela Dovey,Genderqueer,23,201 Anthony TerraceSuite 543,6272,Lake Addisonland,South Australia,Australia,59.0,21858.0,2021-01-31,2021-02-27,27.0,648.0,1.0,2021.0,4,Sun,Yes
844,Lorelle Lancastle,Genderqueer,63,19 Harrison CrestSuite 331,2754,Alexandraville,South Australia,Australia,585.0,19207.0,2021-03-20,2021-03-23,3.0,72.00000000000001,3.0,2021.0,11,Sat,Yes
845,Zachariah Celle,Agender,53,024 Anthony TrackSuite 419,51,Hallbury,South Australia,Australia,,,,,,,,,,,No
846,Isidore Bleasdille,Genderfluid,72,69 Michael PlazaApt. 659,6634,Davidtown,Victoria,Australia,102.0,41382.0,2021-05-07,2021-05-26,19.0,456.0,5.0,2021.0,18,Fri,Yes
847,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia,349.0,36910.0,2021-04-13,2021-04-29,16.0,384.0,4.0,2021.0,15,Tue,Yes
848,Niccolo Saurat,Male,38,954 Jade PassSuite 344,1092,Port Sofia,Victoria,Australia,,,,,,,,,,,No
849,Gina Pollen,Male,29,22 Welch DriveSuite 750,8453,Lake Gabrielview,New South Wales,Australia,44.0,17071.0,2021-09-07,2021-09-22,15.0,360.0,9.0,2021.0,36,Tue,Yes
850,Darn McAster,Male,55,1488 Kuhn AvenueApt. 525,9923,Lillianside,New South Wales,Australia,,,,,,,,,,,No
851,Worthy Pardoe,Non-binary,71,71 Joseph TrailApt. 169,6648,North Emmashire,Australian Capital Territory,Australia,685.0,22299.0,2021-08-06,2021-08-21,15.0,360.0,8.0,2021.0,31,Fri,Yes
852,Lucas Cromly,Polygender,67,079 Chase MallApt. 902,8460,O'connertown,Tasmania,Australia,9.0,12896.0,2021-05-01,2021-05-11,10.0,240.0,5.0,2021.0,17,Sat,Yes
853,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,459.0,24079.0,2021-06-18,2021-07-06,18.0,432.0,6.0,2021.0,24,Fri,Yes
854,Lisle Worthing,Female,74,8360 Poppy SummitSuite 841,6775,Walkertown,Victoria,Australia,893.0,49324.0,2021-03-06,2021-03-14,8.0,192.0,3.0,2021.0,9,Sat,Yes
855,Belita Hainey,Non-binary,55,603 O'keefe KnollSuite 782,8822,Port Dylanmouth,Tasmania,Australia,,,,,,,,,,,No
856,Noellyn Crellim,Bigender,34,41 Toby TrailSuite 244,5925,North Jacksonstad,Northern Territory,Australia,,,,,,,,,,,No
857,Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia,759.0,18160.0,2021-06-06,2021-07-03,27.0,648.0,6.0,2021.0,22,Sun,Yes
858,Karrah Byrd,Bigender,59,8448 Jack CircleSuite 857,6955,North Thomas,Northern Territory,Australia,,,,,,,,,,,No
859,Shay Casari,Polygender,38,32 Isla GroveApt. 078,7711,Rosechester,New South Wales,Australia,,,,,,,,,,,No
860,Elise Gietz,Bigender,66,55 O'connell SummitSuite 045,5953,Kaiside,Australian Capital Territory,Australia,,,,,,,,,,,No
861,Bartie Sinson,Non-binary,44,072 Annabelle TerraceSuite 694,8739,Lucyburgh,Queensland,Australia,,,,,,,,,,,No
862,Mellisa de Courcey,Female,63,091 Robertson TrackSuite 381,3976,North Holly,Tasmania,Australia,,,,,,,,,,,No
863,Trescha Wheal,Genderqueer,64,89 Daniel MeadowApt. 144,2721,Charliborough,Australian Capital Territory,Australia,,,,,,,,,,,No
864,Shaina Leonards,Male,45,1262 Jacobs Station StApt. 440,8508,New Logan,Victoria,Australia,,,,,,,,,,,No
865,Ondrea Apark,Agender,44,97 Rowe CrestApt. 828,6913,North Riley,Victoria,Australia,216.0,56745.0,2021-04-16,2021-05-04,18.0,432.0,4.0,2021.0,15,Fri,Yes
866,Devan Manginot,Bigender,29,247 Lilly LoopSuite 186,2520,Jaydenview,South Australia,Australia,,,,,,,,,,,No
867,Hunfredo Peyto,Bigender,36,68 Doyle View RdSuite 917,757,Port Davidburgh,Tasmania,Australia,170.0,28597.0,2021-08-17,2021-09-03,17.0,408.0,8.0,2021.0,33,Tue,Yes
868,Berry Rosiello,Agender,28,682 Alyssa CrestApt. 916,8448,New Charlieville,Western Australia,Australia,770.0,22564.0,2021-02-06,2021-02-28,22.0,528.0000000000001,2.0,2021.0,5,Sat,Yes
869,Vladimir Jandourek,Non-binary,26,950 Smith DriveApt. 385,6534,New Jackson,South Australia,Australia,350.0,49770.0,2021-02-14,2021-03-02,16.0,384.0,2.0,2021.0,6,Sun,Yes
870,Lorenzo Dutch,Genderfluid,49,81 Heidi MeadowSuite 615,201,Lake Ashleyhaven,Queensland,Australia,360.0,45309.0,2021-08-03,2021-08-08,5.0,120.0,8.0,2021.0,31,Tue,Yes
871,Calypso Ellaway,Bigender,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,139.0,11224.0,2021-06-15,2021-06-28,13.0,312.0,6.0,2021.0,24,Tue,Yes
872,Brendis Blackboro,Non-binary,74,17 Beatty Station StApt. 918,7892,West Lukeshire,New South Wales,Australia,80.0,59554.0,2021-04-26,2021-05-20,24.0,576.0000000000001,4.0,2021.0,17,Mon,Yes
873,Cecilla Pigford,Non-binary,38,5538 Jett MallSuite 854,5510,Samanthatown,Western Australia,Australia,55.0,55650.0,2021-04-08,2021-04-25,17.0,408.0,4.0,2021.0,14,Thu,Yes
874,Prissie Kondratovich,Genderqueer,65,20 Hyatt LaneSuite 740,3840,South Zacmouth,Western Australia,Australia,86.0,27045.0,2021-08-05,2021-08-11,6.0,144.00000000000003,8.0,2021.0,31,Thu,Yes
875,Norbert Hogbin,Bigender,49,794 Jett RunApt. 924,5578,North Williamchester,Western Australia,Australia,,,,,,,,,,,No
876,Glynda Dodshon,Male,20,2352 Kutch ParkwayApt. 436,6148,New Aidenfurt,Northern Territory,Australia,317.0,18204.0,2021-04-23,2021-04-26,3.0,72.00000000000001,4.0,2021.0,16,Fri,Yes
877,Humfrid Boshier,Female,35,94 Aiden LaneApt. 650,9819,West Lucyview,Northern Territory,Australia,,,,,,,,,,,No
878,Elianore Syphas,Genderfluid,54,478 Amy RunSuite 042,5733,Lake William,Victoria,Australia,133.0,43759.0,2021-07-07,2021-07-17,10.0,240.0,7.0,2021.0,27,Wed,Yes
879,Rodrique Rawcliff,Agender,45,5519 Fay BoulevardApt. 838,2370,Cummingsstad,Australian Capital Territory,Australia,,,,,,,,,,,No
880,Kimbell Rawsen,Male,41,8674 Hermiston CrestApt. 615,27,North Aaronborough,Tasmania,Australia,,,,,,,,,,,No
881,Rose Sheivels,Polygender,74,30 Tyler GroveSuite 455,6912,East Andrewborough,Australian Capital Territory,Australia,,,,,,,,,,,No
882,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,285.0,41206.0,2021-09-25,2021-10-20,25.0,600.0,9.0,2021.0,38,Sat,Yes
883,Noel Siviour,Polygender,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,952.0,57857.0,2021-08-05,2021-08-25,20.0,480.0,8.0,2021.0,31,Thu,Yes
884,Frederique Hopkins,Bigender,43,6601 Grimes CircuitApt. 442,7147,Macdonaldtown,Northern Territory,Australia,689.0,12572.0,2021-10-03,2021-10-28,25.0,600.0,10.0,2021.0,39,Sun,Yes
885,Daniela Finnes,Genderqueer,60,43 Mia TrailSuite 263,8571,North Nateland,South Australia,Australia,,,,,,,,,,,No
886,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,435.0,56764.0,2021-02-17,2021-02-22,5.0,120.0,2.0,2021.0,7,Wed,Yes
887,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,330.0,31700.0,2021-03-12,2021-04-08,27.0,648.0,3.0,2021.0,10,Fri,Yes
888,Teresita Ayling,Genderqueer,22,184 Joshua CrestApt. 140,968,Ellieland,Northern Territory,Australia,,,,,,,,,,,No
889,Kaitlin Jeanes,Genderqueer,69,709 Abigail ParadeApt. 339,4557,Beahanport,Northern Territory,Australia,676.0,52587.0,2021-09-24,2021-10-11,17.0,408.0,9.0,2021.0,38,Fri,Yes
890,Patrizia Timlett,Female,71,6664 Emmerich ParkwaySuite 596,604,South Taylorside,New South Wales,Australia,,,,,,,,,,,No
891,Vinny Blackstone,Agender,52,49 Cooper RoadApt. 799,4245,Port Emmamouth,Western Australia,Australia,,,,,,,,,,,No
892,Jania Sailes,Non-binary,44,251 Graham KnollSuite 970,6702,West Annaton,Australian Capital Territory,Australia,406.0,35512.0,2021-07-25,2021-08-18,24.0,576.0000000000001,7.0,2021.0,29,Sun,Yes
893,Angelle Huby,Genderfluid,57,9838 Madison GroveApt. 181,9608,Port Jettshire,Western Australia,Australia,445.0,27329.0,2021-07-07,2021-07-27,20.0,480.0,7.0,2021.0,27,Wed,Yes
894,Wadsworth Meeke,Non-binary,28,99 Hermiston PlaceSuite 166,3854,New Mitchell,New South Wales,Australia,,,,,,,,,,,No
895,Robena Gilbert,Genderfluid,37,6873 Berge StreetApt. 755,6795,Lake Bellahaven,Queensland,Australia,493.0,42647.0,2021-04-24,2021-05-03,9.0,216.0,4.0,2021.0,16,Sat,Yes
896,Thoma Seaking,Genderqueer,67,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,675.0,43080.0,2021-06-05,2021-06-13,8.0,192.0,6.0,2021.0,22,Sat,Yes
897,Janeta Berni,Male,76,8325 Molly ParkwaySuite 440,1540,Dickinsonside,Queensland,Australia,,,,,,,,,,,No
898,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,3377,Angelinaport,New South Wales,Australia,590.0,27817.0,2021-07-06,2021-07-15,9.0,216.0,7.0,2021.0,27,Tue,Yes
899,Leonerd Vayro,Polygender,42,599 Erdman StreetSuite 439,9082,South Xaviermouth,South Australia,Australia,,,,,,,,,,,No
900,Shelden Tinline,Agender,22,93 Amy GroveApt. 822,9455,East Emily,Tasmania,Australia,497.0,29655.0,2021-07-07,2021-07-09,2.0,48.0,7.0,2021.0,27,Wed,Yes
901,Damiano Morbey,Non-binary,59,96 Chelsea CrescentApt. 398,6252,Naderborough,Victoria,Australia,,,,,,,,,,,No
902,Tuesday Laytham,Genderqueer,58,695 Zara TerraceApt. 843,5922,West Laurenstad,Tasmania,Australia,,,,,,,,,,,No
903,Leonhard Webland,Male,48,9694 Nathan TrailApt. 206,2370,Walkerfurt,New South Wales,Australia,,,,,,,,,,,No
904,Sutherlan Stepto,Genderfluid,48,9585 Bogan PlazaSuite 155,9829,West Dylanport,Tasmania,Australia,629.0,36276.0,2021-08-07,2021-08-20,13.0,312.0,8.0,2021.0,31,Sat,Yes
905,Lyssa Moreside,Polygender,53,5690 Xavier ParkwaySuite 592,4786,Port Benjamin,Victoria,Australia,,,,,,,,,,,No
906,Vincent Kiledal,Genderfluid,74,748 Lucas WayApt. 482,3515,Ebertfurt,Australian Capital Territory,Australia,639.0,51950.0,2021-03-30,2021-04-22,23.0,552.0000000000001,3.0,2021.0,13,Tue,Yes
907,Aindrea Franzetti,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,400.0,44904.0,2021-07-02,2021-07-25,23.0,552.0000000000001,7.0,2021.0,26,Fri,Yes
908,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,93.0,52379.0,2021-10-22,2021-11-11,20.0,480.0,10.0,2021.0,42,Fri,Yes
909,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,157.0,17955.0,2021-04-07,2021-04-17,10.0,240.0,4.0,2021.0,14,Wed,Yes
910,Basilio Tomsett,Bigender,67,880 O'neill StreetSuite 066,7783,Scarlettfort,New South Wales,Australia,,,,,,,,,,,No
911,Ardis Widdop,Male,41,54 Kulas HillSuite 679,2232,Mackenziechester,Northern Territory,Australia,,,,,,,,,,,No
912,Chancey Iacovozzo,Agender,60,501 Nader RidgeApt. 355,7229,West John,Tasmania,Australia,146.0,22750.0,2021-08-30,2021-09-26,27.0,648.0,8.0,2021.0,35,Mon,Yes
913,Taylor Milley,Genderqueer,27,491 Xavier DriveApt. 676,9572,Port Hunter,New South Wales,Australia,,,,,,,,,,,No
914,Emmalee Camin,Bigender,39,7571 Nolan CrestSuite 040,7531,South Alexview,South Australia,Australia,257.0,43972.0,2021-02-12,2021-03-02,18.0,432.0,2.0,2021.0,6,Fri,Yes
915,Glenine Saladine,Male,70,9738 Liam RoadApt. 424,9647,Lukefort,Australian Capital Territory,Australia,,,,,,,,,,,No
916,Gabriella Nutman,Polygender,24,06 Leah RoadSuite 691,4485,West Benjaminberg,Australian Capital Territory,Australia,601.0,24064.0,2021-06-13,2021-06-28,15.0,360.0,6.0,2021.0,23,Sun,Yes
917,Hadleigh Berzons,Genderqueer,36,2475 Cox CrestSuite 319,3806,North Charlesland,Western Australia,Australia,,,,,,,,,,,No
918,Tracie Okey,Polygender,69,056 Khan RidgeSuite 131,1328,Violetstad,Australian Capital Territory,Australia,418.0,55376.0,2021-08-24,2021-09-15,22.0,528.0000000000001,8.0,2021.0,34,Tue,Yes
919,Belia Hovard,Genderqueer,64,443 Jesse MewsApt. 726,24,New Imogen,Queensland,Australia,,,,,,,,,,,No
920,Curcio Kiffin,Polygender,72,733 Oliver WaySuite 667,3992,Rutherfordville,Northern Territory,Australia,994.0,59074.0,2021-07-15,2021-07-17,2.0,48.0,7.0,2021.0,28,Thu,Yes
921,Cindi McCague,Polygender,73,1189 Hettinger SummitSuite 723,1758,Port Zoeborough,Australian Capital Territory,Australia,600.0,19484.0,2021-09-15,2021-09-16,1.0,24.0,9.0,2021.0,37,Wed,Yes
922,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,46.0,25378.0,2021-06-22,2021-07-04,12.0,288.00000000000006,6.0,2021.0,25,Tue,Yes
923,Mohandis Boyett,Female,54,2122 Justin ParadeSuite 548,119,West Victoriabury,Australian Capital Territory,Australia,,,,,,,,,,,No
924,Cherie Fairhead,Female,58,2937 Lockman TrackSuite 047,4569,South Ellieburgh,Queensland,Australia,662.0,38356.0,2021-09-19,2021-09-29,10.0,240.0,9.0,2021.0,37,Sun,Yes
925,Deirdre Burle,Non-binary,70,6939 Isabelle Station StApt. 204,3707,Andersonchester,New South Wales,Australia,364.0,25525.0,2021-03-13,2021-04-03,21.0,504.0,3.0,2021.0,10,Sat,Yes
