customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD,sales_id,product_id,price_per_unit,sold_quantity,total_price,product_type,product_name,size,colour,price,quantity,description
35,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,948,18783,2021-08-24,2021-09-02,9,216.0,8,2021,34,Tue,4725,1246,112,1,112,Trousers,Tracksuit Bottoms,S,blue,91,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers"
337,Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia,292,36699,2021-03-26,2021-04-04,9,216.0,3,2021,12,Fri,1427,1246,112,1,112,Trousers,Tracksuit Bottoms,S,blue,91,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers"
457,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,845,11229,2021-04-25,2021-05-22,27,648.0,4,2021,16,Sun,4247,1246,112,2,224,Trousers,Tracksuit Bottoms,S,blue,91,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers"
571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,188,41180,2021-04-10,2021-04-22,12,288.00000000000006,4,2021,14,Sat,917,1246,112,3,336,Trousers,Tracksuit Bottoms,S,blue,91,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers"
35,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,948,18783,2021-08-24,2021-09-02,9,216.0,8,2021,34,Tue,4726,121,92,1,92,Shirt,Denim,S,green,115,49,"A green coloured, S sized, Denim Shirt"
51,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,127,43262,2021-04-01,2021-04-11,10,240.0,4,2021,13,Thu,605,121,92,1,92,Shirt,Denim,S,green,115,49,"A green coloured, S sized, Denim Shirt"
789,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,903,21721,2021-01-05,2021-01-21,16,384.0,1,2021,1,Tue,4530,121,92,1,92,Shirt,Denim,S,green,115,49,"A green coloured, S sized, Denim Shirt"
892,Jania Sailes,Non-binary,44,251 Graham KnollSuite 970,6702,West Annaton,Australian Capital Territory,Australia,406,35512,2021-07-25,2021-08-18,24,576.0000000000001,7,2021,29,Sun,2015,121,92,1,92,Shirt,Denim,S,green,115,49,"A green coloured, S sized, Denim Shirt"
971,Constance Piddington,Genderfluid,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,907,26863,2021-08-15,2021-08-17,2,48.0,8,2021,32,Sun,4548,121,92,1,92,Shirt,Denim,S,green,115,49,"A green coloured, S sized, Denim Shirt"
35,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,948,18783,2021-08-24,2021-09-02,9,216.0,8,2021,34,Tue,4727,896,94,1,94,Trousers,Cords,S,blue,113,59,"A blue coloured, S sized, Cords Trousers"
431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,162,20238,2021-04-25,2021-05-05,10,240.0,4,2021,16,Sun,768,896,94,1,94,Trousers,Cords,S,blue,113,59,"A blue coloured, S sized, Cords Trousers"
637,Morie Woodfield,Bigender,58,8007 Joel SquareApt. 874,7700,Lilystad,Western Australia,Australia,244,18966,2021-09-02,2021-09-09,7,168.0,9,2021,35,Thu,1178,896,94,3,282,Trousers,Cords,S,blue,113,59,"A blue coloured, S sized, Cords Trousers"
40,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,732,40317,2021-05-09,2021-05-29,20,480.0,5,2021,18,Sun,3650,650,93,3,279,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket"
81,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,863,33163,2021-05-10,2021-05-18,8,192.0,5,2021,19,Mon,4327,650,93,3,279,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket"
86,Corinna Maystone,Non-binary,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,40,56657,2021-01-07,2021-01-19,12,288.00000000000006,1,2021,1,Thu,192,650,93,1,93,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket"
300,Darren Karpenko,Female,24,73 Amelie LoopApt. 987,1403,Hermistonside,Western Australia,Australia,674,51598,2021-01-29,2021-02-05,7,168.0,1,2021,4,Fri,3350,650,93,1,93,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket"
305,Meryl Kender,Genderqueer,25,0052 Benjamin MewsApt. 635,7024,Lake Aidan,Australian Capital Territory,Australia,901,46735,2021-05-05,2021-05-06,1,24.0,5,2021,18,Wed,4521,650,93,2,186,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket"
474,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,712,11718,2021-08-18,2021-08-29,11,264.00000000000006,8,2021,33,Wed,3546,650,93,1,93,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket"
791,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia,382,24647,2021-05-04,2021-05-15,11,264.00000000000006,5,2021,18,Tue,1907,650,93,3,279,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket"
40,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,732,40317,2021-05-09,2021-05-29,20,480.0,5,2021,18,Sun,3651,1142,102,1,102,Trousers,Cargo Pants,M,blue,106,64,"A blue coloured, M sized, Cargo Pants Trousers"
88,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,866,48270,2021-04-11,2021-04-21,10,240.0,4,2021,14,Sun,4333,1142,102,2,204,Trousers,Cargo Pants,M,blue,106,64,"A blue coloured, M sized, Cargo Pants Trousers"
629,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,131,52850,2021-09-20,2021-09-24,4,96.0,9,2021,38,Mon,620,1142,102,2,204,Trousers,Cargo Pants,M,blue,106,64,"A blue coloured, M sized, Cargo Pants Trousers"
40,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,732,40317,2021-05-09,2021-05-29,20,480.0,5,2021,18,Sun,3652,278,95,2,190,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt"
146,Lawry Mannooch,Agender,50,348 Johnston RoadSuite 155,6824,North Kayla,Western Australia,Australia,385,43155,2021-08-08,2021-08-24,16,384.0,8,2021,31,Sun,1919,278,95,2,190,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt"
325,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,87,32961,2021-06-20,2021-07-16,26,624.0,6,2021,24,Sun,379,278,95,2,190,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt"
454,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,682,11469,2021-02-28,2021-03-18,18,432.0,2,2021,8,Sun,3389,278,95,3,285,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt"
916,Gabriella Nutman,Polygender,24,06 Leah RoadSuite 691,4485,West Benjaminberg,Australian Capital Territory,Australia,601,24064,2021-06-13,2021-06-28,15,360.0,6,2021,23,Sun,3003,278,95,1,95,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt"
940,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,434,42284,2021-05-11,2021-06-01,21,504.0,5,2021,19,Tue,2155,278,95,1,95,Shirt,Polo,L,violet,117,76,"A violet coloured, L sized, Polo Shirt"
40,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,753,39610,2021-02-20,2021-02-28,8,192.0,2,2021,7,Sat,3773,394,119,1,119,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt"
387,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,733,42467,2021-05-26,2021-06-22,27,648.0,5,2021,21,Wed,3653,394,119,1,119,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt"
781,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia,758,24144,2021-03-27,2021-04-21,25,600.0,3,2021,12,Sat,3799,394,119,3,357,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt"
935,Pen Andrzejczak,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,108,52439,2021-03-07,2021-03-28,21,504.0,3,2021,9,Sun,494,394,119,3,357,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt"
40,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,753,39610,2021-02-20,2021-02-28,8,192.0,2,2021,7,Sat,3774,742,109,1,109,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket"
189,Deedee Pashe,Bigender,28,96 Bartoletti StreetApt. 671,3678,Lake Abigailhaven,Western Australia,Australia,265,40896,2021-07-04,2021-07-29,25,600.0,7,2021,26,Sun,1281,742,109,2,218,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11,264.00000000000006,1,2021,4,Mon,422,742,109,2,218,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket"
445,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,746,24804,2021-06-19,2021-06-27,8,192.0,6,2021,24,Sat,3732,742,109,3,327,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket"
589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,707,25153,2021-05-12,2021-05-18,6,144.00000000000003,5,2021,19,Wed,3517,742,109,3,327,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket"
40,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,753,39610,2021-02-20,2021-02-28,8,192.0,2,2021,7,Sat,3775,983,106,3,318,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers"
467,Cacilie Forrestill,Bigender,53,0189 Anna KnollSuite 703,7040,O'reillychester,South Australia,Australia,379,15378,2021-02-13,2021-02-15,2,48.0,2,2021,6,Sat,1888,983,106,1,106,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers"
586,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,892,21071,2021-04-09,2021-04-11,2,48.0,4,2021,14,Fri,4471,983,106,2,212,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers"
620,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,855,13177,2021-01-26,2021-02-02,7,168.0,1,2021,4,Tue,4290,983,106,1,106,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers"
664,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,814,47232,2021-03-04,2021-03-28,24,576.0000000000001,3,2021,9,Thu,4093,983,106,1,106,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers"
947,Dulsea Collet,Genderqueer,74,23 Smith StreetSuite 253,9260,South Charles,New South Wales,Australia,415,35686,2021-07-14,2021-07-19,5,120.0,7,2021,28,Wed,2061,983,106,1,106,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers"
41,Hana Stitch,Male,65,647 Violet Estate DrSuite 364,4320,Port Ella,New South Wales,Australia,320,19693,2021-08-22,2021-09-12,21,504.0,8,2021,33,Sun,1559,940,96,1,96,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers"
238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-04-15,2021-04-17,2,48.0,4,2021,15,Thu,2312,940,96,1,96,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,96,12119,2021-06-20,2021-06-30,10,240.0,6,2021,24,Sun,428,940,96,1,96,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers"
41,Hana Stitch,Male,65,647 Violet Estate DrSuite 364,4320,Port Ella,New South Wales,Australia,320,19693,2021-08-22,2021-09-12,21,504.0,8,2021,33,Sun,1560,596,112,3,336,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket"
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,342,29452,2021-08-24,2021-09-08,15,360.0,8,2021,34,Tue,1681,596,112,1,112,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket"
610,Sadye Pes,Agender,31,0986 Mccullough MewsSuite 467,320,New Jayden,Tasmania,Australia,72,40072,2021-03-13,2021-03-16,3,72.00000000000001,3,2021,10,Sat,315,596,112,2,224,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket"
783,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,568,49427,2021-01-09,2021-01-22,13,312.0,1,2021,1,Sat,2839,596,112,3,336,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket"
789,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,20,45129,2021-01-13,2021-01-20,7,168.0,1,2021,2,Wed,92,596,112,2,224,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket"
828,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,273,13233,2021-10-07,2021-11-03,27,648.0,10,2021,40,Thu,1316,596,112,3,336,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket"
41,Hana Stitch,Male,65,647 Violet Estate DrSuite 364,4320,Port Ella,New South Wales,Australia,320,19693,2021-08-22,2021-09-12,21,504.0,8,2021,33,Sun,1561,1137,102,3,306,Trousers,Cargo Pants,M,green,106,78,"A green coloured, M sized, Cargo Pants Trousers"
298,Roobbie Persich,Female,29,42 Mackenzie CourtApt. 934,6386,Sanfordberg,Queensland,Australia,137,58875,2021-10-18,2021-10-20,2,48.0,10,2021,42,Mon,645,1137,102,1,102,Trousers,Cargo Pants,M,green,106,78,"A green coloured, M sized, Cargo Pants Trousers"
328,Wadsworth Olivier,Non-binary,59,4309 Nguyen KnollApt. 851,6795,North Elijahshire,Western Australia,Australia,950,43066,2021-10-16,2021-10-31,15,360.0,10,2021,41,Sat,4735,1137,102,3,306,Trousers,Cargo Pants,M,green,106,78,"A green coloured, M sized, Cargo Pants Trousers"
574,Ranna Paolillo,Polygender,53,1804 Ella HillSuite 318,9400,Zacharybury,Northern Territory,Australia,688,55980,2021-03-08,2021-03-29,21,504.0,3,2021,10,Mon,3411,1137,102,3,306,Trousers,Cargo Pants,M,green,106,78,"A green coloured, M sized, Cargo Pants Trousers"
636,Nara Legerwood,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,264,55537,2021-06-13,2021-06-18,5,120.0,6,2021,23,Sun,1278,1137,102,1,102,Trousers,Cargo Pants,M,green,106,78,"A green coloured, M sized, Cargo Pants Trousers"
41,Hana Stitch,Male,65,647 Violet Estate DrSuite 364,4320,Port Ella,New South Wales,Australia,320,19693,2021-08-22,2021-09-12,21,504.0,8,2021,33,Sun,1562,1235,112,3,336,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers"
103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-06-29,2021-07-25,26,624.0,6,2021,26,Tue,2285,1235,112,1,112,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers"
161,Katalin Tellesson,Agender,29,286 Chase IslandSuite 443,365,Port Jade,Western Australia,Australia,179,52081,2021-06-10,2021-06-27,17,408.0,6,2021,23,Thu,867,1235,112,1,112,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers"
256,Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia,297,23789,2021-06-15,2021-06-27,12,288.00000000000006,6,2021,24,Tue,1451,1235,112,3,336,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers"
727,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,153,49677,2021-10-21,2021-11-17,27,648.0,10,2021,42,Thu,724,1235,112,3,336,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers"
41,Hana Stitch,Male,65,647 Violet Estate DrSuite 364,4320,Port Ella,New South Wales,Australia,320,19693,2021-08-22,2021-09-12,21,504.0,8,2021,33,Sun,1563,836,117,1,117,Jacket,Shearling,S,violet,95,49,"A violet coloured, S sized, Shearling Jacket"
135,Mycah Rodie,Genderfluid,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,723,54098,2021-10-03,2021-10-16,13,312.0,10,2021,39,Sun,3614,836,117,3,351,Jacket,Shearling,S,violet,95,49,"A violet coloured, S sized, Shearling Jacket"
308,Zeb Shipton,Genderfluid,70,970 Khan RidgeApt. 056,4335,West Madison,Northern Territory,Australia,679,37006,2021-03-05,2021-03-22,17,408.0,3,2021,9,Fri,3376,836,117,2,234,Jacket,Shearling,S,violet,95,49,"A violet coloured, S sized, Shearling Jacket"
683,Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,312,38591,2021-07-06,2021-07-31,25,600.0,7,2021,27,Tue,1524,836,117,1,117,Jacket,Shearling,S,violet,95,49,"A violet coloured, S sized, Shearling Jacket"
41,Hana Stitch,Male,65,647 Violet Estate DrSuite 364,4320,Port Ella,New South Wales,Australia,320,19693,2021-08-22,2021-09-12,21,504.0,8,2021,33,Sun,1564,844,113,2,226,Trousers,Chinos,XL,red,100,71,"A red coloured, XL sized, Chinos Trousers"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,236,49109,2021-07-15,2021-08-08,24,576.0000000000001,7,2021,28,Thu,1143,844,113,1,113,Trousers,Chinos,XL,red,100,71,"A red coloured, XL sized, Chinos Trousers"
42,Horatius Genever,Genderqueer,37,778 Wilkinson RidgeSuite 101,268,Gabriellatown,Victoria,Australia,778,19228,2021-01-24,2021-02-07,14,336.0,1,2021,3,Sun,3883,594,100,2,200,Jacket,Bomber,XL,violet,90,53,"A violet coloured, XL sized, Bomber Jacket"
79,Persis Spiteri,Genderfluid,46,844 Alana LaneApt. 225,1862,Sofiaberg,Australian Capital Territory,Australia,527,16864,2021-09-13,2021-10-09,26,624.0,9,2021,37,Mon,2630,594,100,1,100,Jacket,Bomber,XL,violet,90,53,"A violet coloured, XL sized, Bomber Jacket"
387,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,719,24377,2021-09-19,2021-09-24,5,120.0,9,2021,37,Sun,3598,594,100,1,100,Jacket,Bomber,XL,violet,90,53,"A violet coloured, XL sized, Bomber Jacket"
774,Ellynn Korba,Genderqueer,34,2096 Wilson MewsApt. 714,8590,West Jonathanshire,Tasmania,Australia,353,46198,2021-03-30,2021-04-05,6,144.00000000000003,3,2021,13,Tue,1744,594,100,1,100,Jacket,Bomber,XL,violet,90,53,"A violet coloured, XL sized, Bomber Jacket"
998,Rebecka Fabler,Polygender,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia,586,15870,2021-02-27,2021-03-22,23,552.0000000000001,2,2021,8,Sat,2940,594,100,1,100,Jacket,Bomber,XL,violet,90,53,"A violet coloured, XL sized, Bomber Jacket"
42,Horatius Genever,Genderqueer,37,778 Wilkinson RidgeSuite 101,268,Gabriellatown,Victoria,Australia,778,19228,2021-01-24,2021-02-07,14,336.0,1,2021,3,Sun,3885,526,98,1,98,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket"
123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,452,50557,2021-10-09,2021-10-22,13,312.0,10,2021,40,Sat,2238,526,98,1,98,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket"
922,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,555,42350,2021-09-03,2021-09-09,6,144.00000000000003,9,2021,35,Fri,2772,526,98,3,294,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket"
937,Judy Mesias,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,503,43249,2021-08-19,2021-09-05,17,408.0,8,2021,33,Thu,2489,526,98,3,294,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket"
996,Elvira Sarfati,Agender,59,0433 Armstrong HillSuite 974,7613,Lake Danielland,Tasmania,Australia,169,22089,2021-03-09,2021-03-12,3,72.00000000000001,3,2021,10,Tue,814,526,98,3,294,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket"
42,Horatius Genever,Genderqueer,37,778 Wilkinson RidgeSuite 101,268,Gabriellatown,Victoria,Australia,778,19228,2021-01-24,2021-02-07,14,336.0,1,2021,3,Sun,3886,1147,102,2,204,Trousers,Cargo Pants,M,indigo,106,51,"A indigo coloured, M sized, Cargo Pants Trousers"
254,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,751,47650,2021-06-20,2021-07-06,16,384.0,6,2021,24,Sun,3766,1147,102,3,306,Trousers,Cargo Pants,M,indigo,106,51,"A indigo coloured, M sized, Cargo Pants Trousers"
408,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,899,32250,2021-08-04,2021-08-14,10,240.0,8,2021,31,Wed,4511,1147,102,3,306,Trousers,Cargo Pants,M,indigo,106,51,"A indigo coloured, M sized, Cargo Pants Trousers"
456,Joelynn Remington,Agender,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,666,36112,2021-08-25,2021-09-11,17,408.0,8,2021,34,Wed,3301,1147,102,2,204,Trousers,Cargo Pants,M,indigo,106,51,"A indigo coloured, M sized, Cargo Pants Trousers"
